          RA           DEC             R062             Z087 
 00:53:23.44  +39:49:39.17       28.6518263       29.4252613 
 00:53:35.45  +39:50:18.82       29.0696242       30.0495785 
 00:53:35.60  +39:50:19.33       28.6666981       29.6249136 
 00:53:34.51  +39:50:15.67       27.9898655       29.0459059 
 00:53:35.81  +39:50:19.99       28.4357177       29.5352359 
 00:53:21.36  +39:49:32.18       29.2969394       30.3312410 
 00:53:27.48  +39:49:52.40       28.6444960       29.8092308 
 00:53:29.70  +39:49:59.67       28.7857177       29.8852359 
 00:53:31.95  +39:50:07.01       28.4332742       29.6632257 
 00:53:21.74  +39:49:33.25       28.8344808       30.4448627 
 00:53:25.71  +39:49:46.34       27.9788851       29.1762283 
 00:53:31.31  +39:50:04.81       29.0830329       30.2368983 
 00:53:27.21  +39:49:51.25       28.8415699       29.9845658 
 00:53:27.86  +39:49:53.42       29.1954764       30.2189085 
 00:53:30.33  +39:50:01.54       29.0486589       29.7242689 
 00:53:25.64  +39:49:46.02       30.5523241       31.0322842 
 00:53:26.05  +39:49:47.32       29.3952805       29.0056853 
 00:53:29.04  +39:49:57.08       28.6010872       29.5919110 
 00:53:34.51  +39:50:15.12       28.7871656       30.3432003 
 00:53:25.37  +39:49:44.76       28.6927916       29.7705709 
 00:53:26.52  +39:49:48.44       29.0725503       30.0742435 
 00:53:33.57  +39:50:11.71       26.8381611       27.8072461 
 00:53:24.39  +39:49:41.31       28.4586438       29.5799009 
 00:53:33.20  +39:50:10.40       29.5915850       30.2889339 
 00:53:24.72  +39:49:42.33       28.0327916       29.1105709 
 00:53:30.75  +39:50:02.16       28.9901068       30.1222333 
 00:53:19.61  +39:49:25.32       28.0418112       29.2608932 
 00:53:31.18  +39:50:03.56       28.9866829       30.3905455 
 00:53:27.91  +39:49:52.76       29.0542698       29.6972715 
 00:53:34.10  +39:50:13.11       29.0903330       30.7441927 
 00:53:31.46  +39:50:04.39       28.8191416       29.6469237 
 00:53:27.36  +39:49:50.82       28.0925503       29.0942435 
 00:53:29.97  +39:49:59.43       29.0003481       30.2085607 
 00:53:30.31  +39:50:00.55       28.6123090       29.5379161 
 00:53:33.15  +39:50:09.90       22.4142546       23.5029034 
 00:53:25.38  +39:49:44.23       28.9340133       29.9465760 
 00:53:22.25  +39:49:33.84       27.4798655       28.5359059 
 00:53:32.69  +39:50:08.00       29.7703481       30.9785607 
 00:53:21.27  +39:49:30.26       28.7679047       30.1065506 
 00:53:20.84  +39:49:28.82       28.8662003       30.1178907 
 00:53:22.57  +39:49:34.22       28.9184025       29.9635735 
 00:53:21.05  +39:49:29.16       28.7613134       30.2738704 
 00:53:35.37  +39:50:16.47       29.1181611       30.0872461 
 00:53:33.13  +39:50:09.05       28.4688851       29.6662283 
 00:53:31.85  +39:50:04.80       29.0981763       29.6216141 
 00:53:22.38  +39:49:33.49       26.8718112       28.0908932 
 00:53:22.73  +39:49:34.56       28.3503481       29.5585607 
 00:53:23.90  +39:49:38.46       28.2315699       29.3745658 
 00:53:27.89  +39:49:51.64       28.5898655       29.6459059 
 00:53:30.03  +39:49:58.69       28.4742546       29.5629034 
 00:53:33.63  +39:50:10.46       29.7430481       30.4512664 
 00:53:21.11  +39:49:28.96       26.4896242       27.4695785 
 00:53:33.14  +39:50:08.64       29.0828067       29.7149390 
 00:53:34.41  +39:50:12.69       28.5793829       29.4832511 
 00:53:29.23  +39:49:55.57       29.0066981       29.9649136 
 00:53:24.70  +39:49:40.58       28.6601068       29.7922333 
 00:53:25.39  +39:49:42.82       29.5271959       30.1919364 
 00:53:22.83  +39:49:34.30       29.2486589       29.9242689 
 00:53:25.24  +39:49:42.28       28.1188851       29.3162283 
 00:53:27.55  +39:49:49.67       29.1952199       30.5882130 
 00:53:24.73  +39:49:40.28       27.4652351       28.4125811 
 00:53:30.63  +39:49:59.74       28.8118112       30.0308932 
 00:53:31.27  +39:50:01.77       29.0737720       30.0102486 
 00:53:27.31  +39:49:48.61       28.9571656       30.5132003 
 00:53:26.81  +39:49:46.93       26.9808459       27.8955836 
 00:53:33.58  +39:50:09.13       28.8435307       29.7039212 
 00:53:33.26  +39:50:08.04       28.9364416       30.2642181 
 00:53:25.93  +39:49:43.80       28.7269243       30.2068729 
 00:53:23.57  +39:49:35.84       28.4727764       29.9962028 
 00:53:23.59  +39:49:35.93       28.7757177       29.8752359 
 00:53:31.46  +39:50:01.92       29.2620676       30.1115887 
 00:53:25.45  +39:49:42.03       28.4506046       29.2892562 
 00:53:31.99  +39:50:03.41       29.4837720       30.4202486 
 00:53:29.15  +39:49:53.98       28.0240133       29.0365760 
 00:53:31.12  +39:50:00.43       29.0176785       29.8345912 
 00:53:29.84  +39:49:56.16       28.0159590       29.1915633 
 00:53:29.08  +39:49:53.62       28.1825503       29.1842435 
 00:53:25.19  +39:49:40.73       28.6108459       29.5255836 
 00:53:29.85  +39:49:56.13       28.7323090       29.6579161 
 00:53:27.27  +39:49:47.55       29.7208459       30.6355836 
 00:53:34.01  +39:50:09.76       28.7544960       29.9192308 
 00:53:34.23  +39:50:10.46       28.9288851       30.1262283 
 00:53:34.47  +39:50:11.27       28.3184176       28.9179415 
 00:53:35.41  +39:50:14.32       28.5315699       29.6745658 
 00:53:31.24  +39:50:00.39       28.7040133       29.7165760 
 00:53:32.35  +39:50:04.06       28.3098655       29.3659059 
 00:53:35.37  +39:50:13.99       27.8969394       28.9312410 
 00:53:28.03  +39:49:49.68       27.9569394       28.9912410 
 00:53:30.01  +39:49:56.13       28.8066981       29.7649136 
 00:53:30.00  +39:49:56.07       28.5881460       30.0028780 
 00:53:31.05  +39:49:59.46       28.7822938       30.1535480 
 00:53:32.96  +39:50:05.77       28.4535307       29.3139212 
 00:53:28.09  +39:49:49.56       28.7857177       29.8852359 
 00:53:30.18  +39:49:56.37       28.6108459       29.5255836 
 00:53:30.10  +39:49:56.07       28.9518263       29.7252613 
 00:53:26.86  +39:49:45.38       28.2532742       29.4832257 
 00:53:27.35  +39:49:46.90       28.9642546       30.0529034 
 00:53:31.81  +39:50:01.57       27.6320676       28.4815887 
 00:53:33.65  +39:50:07.57       28.0325351       29.4798754 
 00:53:26.63  +39:49:44.29       29.0045111       29.7235989 
 00:53:28.05  +39:49:48.99       29.0691416       29.8969237 
 00:53:30.05  +39:49:55.55       29.1262003       30.3778907 
 00:53:34.92  +39:50:11.59       28.9081611       29.8772461 
 00:53:35.05  +39:50:12.02       27.7840133       28.7965760 
 00:53:26.98  +39:49:45.20       28.9952199       30.3882130 
 00:53:27.46  +39:49:46.73       27.7622938       29.1335480 
 00:53:30.17  +39:49:55.62       29.2240133       30.2365760 
 00:53:32.90  +39:50:04.44       28.4959590       29.6715633 
 00:53:35.17  +39:50:11.53       28.1954612       29.6645404 
 00:53:31.77  +39:50:00.12       28.6952351       29.6425811 
 00:53:29.09  +39:49:51.22       29.2530481       29.9612664 
 00:53:31.78  +39:50:00.08       28.5754764       29.5989085 
 00:53:31.09  +39:49:57.71       29.8801371       30.1209695 
 00:53:32.63  +39:50:02.70       28.8406046       29.6792562 
 00:53:33.70  +39:50:06.17       29.4325654       29.9886116 
 00:53:33.75  +39:50:06.33       28.6747373       29.9155582 
 00:53:31.62  +39:49:59.20       29.1832742       30.4132257 
 00:53:33.28  +39:50:04.64       28.8366981       29.7949136 
 00:53:34.47  +39:50:08.43       29.0240133       30.0365760 
 00:53:34.58  +39:50:08.70       28.2469394       29.2812410 
 00:53:34.57  +39:50:08.60       28.5569394       29.5912410 
 00:53:32.46  +39:50:01.24       29.4491416       30.2769237 
 00:53:33.14  +39:50:03.04       29.2593829       30.1632511 
 00:53:33.10  +39:50:02.70       27.8074220       28.9938958 
 00:53:19.55  +39:49:17.72       28.3544960       29.5192308 
 00:53:21.08  +39:49:21.85       28.1052199       29.4982130 
 00:53:21.52  +39:49:23.23       27.4215547       29.0101978 
 00:53:21.54  +39:49:23.16       28.7339982       30.1922079 
 00:53:21.90  +39:49:24.36       29.3276634       30.5902232 
 00:53:20.85  +39:49:20.55       26.8640133       27.8765760 
 00:53:19.55  +39:49:16.18       28.7313134       30.2438704 
 00:53:20.37  +39:49:18.73       29.0888851       30.2862283 
 00:53:23.25  +39:49:28.12       28.9003481       30.1085607 
 00:53:20.77  +39:49:19.77       28.1244960       29.2892308 
 00:53:21.38  +39:49:21.66       29.2284328       29.3823096 
 00:53:23.88  +39:49:29.79       28.6144960       29.7792308 
 00:53:20.10  +39:49:17.24       28.4957177       29.5952359 
 00:53:23.20  +39:49:27.17       26.0776785       26.8945912 
 00:53:21.74  +39:49:22.06       28.1262003       29.3778907 
 00:53:21.15  +39:49:19.93       28.3281611       29.2972461 
 00:53:21.69  +39:49:21.67       26.8137720       27.7502486 
 00:53:23.71  +39:49:28.37       28.5415699       29.6845658 
 00:53:22.45  +39:49:24.16       28.5349634       30.2975175 
 00:53:19.42  +39:49:14.11       28.8354612       30.3045404 
 00:53:21.90  +39:49:22.14       28.9003481       30.1085607 
 00:53:23.17  +39:49:26.26       27.2166981       28.1749136 
 00:53:25.86  +39:49:35.09       24.0989002       24.8505963 
 00:53:24.40  +39:49:30.17       28.2525503       29.2542435 
 00:53:20.98  +39:49:18.69       27.9996242       28.9795785 
 00:53:26.36  +39:49:36.08       28.8254764       29.8489085 
 00:53:20.66  +39:49:17.17       28.4691264       29.7425557 
 00:53:21.34  +39:49:19.40       27.9742546       29.0629034 
 00:53:27.05  +39:49:38.11       28.6186438       29.7399009 
 00:53:29.46  +39:49:46.01       28.8386286       30.4055328 
 00:53:28.21  +39:49:41.86       28.2957025       29.8408678 
 00:53:28.57  +39:49:43.06       28.8698655       29.9259059 
 00:53:24.71  +39:49:30.24       28.9881763       29.5116141 
 00:53:22.58  +39:49:23.08       28.9576785       29.7745912 
 00:53:26.59  +39:49:36.25       25.2886589       25.9642689 
 00:53:26.00  +39:49:34.25       28.9579047       30.2965506 
 00:53:29.13  +39:49:44.46       28.3479198       29.2409187 
 00:53:31.20  +39:49:51.25       27.0422938       28.4135480 
 00:53:30.08  +39:49:47.45       29.6037720       30.5402486 
 00:53:22.88  +39:49:23.61       28.6718112       29.8908932 
 00:53:24.02  +39:49:27.32       28.6832742       29.9132257 
 00:53:20.19  +39:49:14.50       28.7698503       30.2715379 
 00:53:22.73  +39:49:22.94       28.9469243       30.4268729 
 00:53:28.86  +39:49:43.14       28.4622938       29.8335480 
 00:53:29.14  +39:49:44.08       28.1791264       29.4525557 
 00:53:25.86  +39:49:33.22       28.7140133       29.7265760 
 00:53:25.69  +39:49:32.63       29.0130329       30.1668983 
 00:53:21.45  +39:49:18.53       27.3188851       28.5162283 
 00:53:19.77  +39:49:12.94       27.8308459       28.7455836 
 00:53:29.39  +39:49:44.64       29.0671807       30.1775684 
 00:53:26.08  +39:49:33.63       30.4906198       30.8836243 
 00:53:27.65  +39:49:38.78       29.1035155       30.4095531 
 00:53:32.54  +39:49:54.81       29.0949634       30.8575175 
 00:53:32.73  +39:49:55.42       28.8159590       29.9915633 
 00:53:24.64  +39:49:28.63       29.0962155       29.9022588 
 00:53:20.85  +39:49:15.84       28.4508156       30.2568475 
 00:53:23.93  +39:49:26.04       28.2052351       29.1525811 
 00:53:28.91  +39:49:42.38       28.2015699       29.3445658 
 00:53:30.52  +39:49:47.50       28.4523090       29.3779161 
 00:53:29.57  +39:49:44.35       27.9325503       28.9342435 
 00:53:31.28  +39:49:49.94       28.5576634       29.8202232 
 00:53:21.43  +39:49:17.36       27.5310872       28.5219110 
 00:53:29.00  +39:49:42.39       28.8949937       29.7662537 
 00:53:27.86  +39:49:38.58       25.9345111       26.6535989 
 00:53:30.56  +39:49:47.52       28.6088851       29.8062283 
 00:53:31.17  +39:49:49.53       28.6910872       29.6819110 
 00:53:22.09  +39:49:19.47       27.9440133       28.9565760 
 00:53:20.16  +39:49:12.85       28.6103481       29.8185607 
 00:53:26.94  +39:49:35.25       27.5723090       28.4979161 
 00:53:31.96  +39:49:51.84       29.4847373       30.7255582 
 00:53:20.29  +39:49:13.25       28.2271807       29.3375684 
 00:53:26.22  +39:49:32.81       28.4066981       29.3649136 
 00:53:32.40  +39:49:53.18       28.4176634       29.6802232 
 00:53:26.46  +39:49:33.53       29.2659742       29.9959314 
 00:53:20.02  +39:49:12.24       28.6932591       30.3688576 
 00:53:25.92  +39:49:31.74       29.2796242       30.2595785 
 00:53:31.59  +39:49:50.42       28.4001068       29.5322333 
 00:53:28.69  +39:49:40.78       28.7676634       30.0302232 
 00:53:23.57  +39:49:23.83       27.3791416       28.2069237 
 00:53:24.80  +39:49:27.92       28.4406046       29.2792562 
 00:53:30.29  +39:49:45.95       28.6698655       29.7259059 
 00:53:22.04  +39:49:18.62       28.8306046       29.6692562 
 00:53:21.99  +39:49:18.35       28.9110721       30.3475430 
 00:53:33.07  +39:49:54.94       29.0979047       30.4365506 
 00:53:34.71  +39:50:00.33       29.0425503       30.0442435 
 00:53:31.85  +39:49:50.90       28.6008308       29.9612156 
 00:53:21.63  +39:49:17.09       29.1745111       29.8935989 
 00:53:25.31  +39:49:29.18       28.3747373       29.6155582 
 00:53:22.18  +39:49:18.81       28.7086438       29.8299009 
 00:53:30.90  +39:49:47.58       27.8642546       28.9529034 
 00:53:21.26  +39:49:15.69       29.1759742       29.9059314 
 00:53:21.56  +39:49:16.61       25.0745111       25.7935989 
 00:53:33.42  +39:49:55.83       28.6274220       29.8138958 
 00:53:23.20  +39:49:22.03       28.2898655       29.3459059 
 00:53:30.86  +39:49:47.23       28.9771807       30.0875684 
 00:53:20.82  +39:49:13.97       29.7235458       30.1382893 
 00:53:21.01  +39:49:14.57       28.2147373       29.4555582 
 00:53:23.97  +39:49:24.27       28.4359590       29.6115633 
 00:53:30.08  +39:49:44.49       28.9627916       30.0405709 
 00:53:23.34  +39:49:22.19       27.9754764       28.9989085 
 00:53:35.53  +39:50:02.39       28.5532894       29.3375938 
 00:53:28.81  +39:49:40.20       28.2145111       28.9335989 
 00:53:30.82  +39:49:46.85       26.3891416       27.2169237 
 00:53:35.71  +39:50:02.93       28.3174220       29.5038958 
 00:53:22.07  +39:49:17.87       28.6744960       29.8392308 
 00:53:23.05  +39:49:21.02       29.5552502       30.0569492 
 00:53:26.74  +39:49:33.11       29.0054764       30.0289085 
 00:53:27.76  +39:49:36.44       28.4791264       29.7525557 
 00:53:35.35  +39:50:01.49       28.4840133       29.4965760 
 00:53:27.49  +39:49:35.27       26.3308308       27.6912156 
 00:53:22.83  +39:49:19.63       25.4918263       26.2652613 
 00:53:24.36  +39:49:24.65       28.3049937       29.1762537 
 00:53:24.90  +39:49:26.44       30.1891416       31.0169237 
 00:53:33.76  +39:49:55.63       27.4803481       28.6885607 
 00:53:21.84  +39:49:16.20       27.5537569       28.9358805 
 00:53:29.01  +39:49:39.86       29.0947524       29.8899263 
 00:53:25.66  +39:49:28.72       28.8020676       29.6515887 
 00:53:25.09  +39:49:26.79       27.3803633       28.1429288 
 00:53:34.92  +39:49:59.18       28.2857177       29.3852359 
 00:53:26.72  +39:49:32.05       28.8791112       30.5981876 
 00:53:31.60  +39:49:48.20       29.1315699       30.2745658 
 00:53:22.83  +39:49:19.14       27.4662003       28.7178907 
 00:53:19.89  +39:49:09.39       29.0230329       30.1768983 
 00:53:33.47  +39:49:54.25       28.0225503       29.0242435 
 00:53:35.67  +39:50:01.47       27.2452351       28.1925811 
 00:53:27.31  +39:49:33.78       29.2523090       30.1779161 
 00:53:32.18  +39:49:49.85       28.1301068       29.2622333 
 00:53:21.77  +39:49:15.31       28.2786438       29.3999009 
 00:53:35.21  +39:49:59.63       23.6850544       22.7737260 
 00:53:35.15  +39:49:59.36       28.9627916       30.0405709 
 00:53:31.39  +39:49:46.83       27.7203481       28.9285607 
 00:53:22.52  +39:49:17.51       25.6858086       24.1114443 
 00:53:23.04  +39:49:19.19       28.6100917       30.1878653 
 00:53:35.34  +39:49:59.79       27.7464416       29.0742181 
 00:53:30.01  +39:49:42.16       29.2703481       30.4785607 
 00:53:30.51  +39:49:43.76       28.5130329       29.6668983 
 00:53:21.94  +39:49:15.40       28.7920373       30.5328526 
 00:53:24.71  +39:49:24.54       28.3283873       29.8192054 
 00:53:20.20  +39:49:09.59       29.2005894       30.4848881 
 00:53:28.84  +39:49:38.15       28.3301068       29.4622333 
 00:53:19.76  +39:49:08.06       28.0391264       29.3125557 
 00:53:33.65  +39:49:53.89       29.1398655       30.1959059 
 00:53:22.29  +39:49:16.24       28.9988851       30.1962283 
 00:53:35.47  +39:49:59.76       28.8481611       29.8172461 
 00:53:29.77  +39:49:40.87       28.6815699       29.8245658 
 00:53:29.79  +39:49:40.85       28.2191264       29.4925557 
 00:53:23.71  +39:49:20.72       25.0160348       23.9634036 
 00:53:26.92  +39:49:31.29       29.0649937       29.9362537 
 00:53:26.09  +39:49:28.50       28.2706046       29.1092562 
 00:53:22.69  +39:49:17.13       28.3942546       29.4829034 
 00:53:27.62  +39:49:33.41       28.4847373       29.7255582 
 00:53:32.91  +39:49:50.88       28.6642546       29.7529034 
 00:53:23.17  +39:49:18.60       28.5074220       29.6938958 
 00:53:26.18  +39:49:28.57       28.6106046       29.4492562 
 00:53:33.73  +39:49:53.50       28.0881611       29.0572461 
 00:53:21.29  +39:49:12.29       28.9842698       29.6272715 
 00:53:32.08  +39:49:47.84       28.1493829       29.0532511 
 00:53:24.14  +39:49:21.57       28.4257177       29.5252359 
 00:53:31.01  +39:49:44.23       28.3966981       29.3549136 
 00:53:36.14  +39:50:01.12       28.4286438       29.5499009 
 00:53:25.65  +39:49:26.47       28.4115850       29.1089339 
 00:53:26.15  +39:49:28.15       28.2408459       29.1555836 
 00:53:30.52  +39:49:42.57       29.0232894       29.8075938 
 00:53:31.44  +39:49:45.49       28.0108914       27.5886878 
 00:53:35.53  +39:49:58.96       28.1086438       29.2299009 
 00:53:21.72  +39:49:13.19       27.8954764       28.9189085 
 00:53:24.91  +39:49:23.71       28.8769394       29.9112410 
 00:53:21.86  +39:49:13.60       28.7835307       29.6439212 
 00:53:21.34  +39:49:11.85       28.9332742       30.1632257 
 00:53:33.36  +39:49:51.57       28.9452351       29.8925811 
 00:53:21.57  +39:49:12.57       27.4540133       28.4665760 
 00:53:22.90  +39:49:16.99       28.5015699       29.6445658 
 00:53:32.46  +39:49:48.55       28.9505894       30.2348881 
 00:53:20.32  +39:49:08.43       28.5964568       29.4785862 
 00:53:25.29  +39:49:24.83       29.6501220       30.3366014 
 00:53:35.36  +39:49:58.02       27.7635155       29.0695531 
 00:53:23.17  +39:49:17.53       25.0889002       25.8405963 
 00:53:24.10  +39:49:20.60       28.5562003       29.8078907 
 00:53:35.74  +39:49:59.00       29.0735307       29.9339212 
 00:53:22.61  +39:49:15.59       28.2457177       29.3452359 
 00:53:23.33  +39:49:17.95       28.5930329       29.7468983 
 00:53:27.44  +39:49:31.54       28.5201068       29.6522333 
 00:53:31.81  +39:49:45.86       28.6418112       29.8608932 
 00:53:32.59  +39:49:48.31       28.6905894       29.9748881 
 00:53:27.73  +39:49:32.26       28.7932742       30.0232257 
 00:53:20.93  +39:49:09.83       28.2671807       29.3775684 
 00:53:33.04  +39:49:49.61       29.3174220       30.5038958 
 00:53:21.91  +39:49:12.83       28.6752199       30.0682130 
 00:53:31.79  +39:49:45.32       28.2344960       29.3992308 
 00:53:34.27  +39:49:53.43       29.2679047       30.6065506 
 00:53:34.77  +39:49:55.07       25.1081611       26.0772461 
 00:53:31.58  +39:49:44.50       29.1859590       30.3615633 
 00:53:21.74  +39:49:11.94       28.6749937       29.5462537 
 00:53:29.41  +39:49:37.17       29.3305894       30.6148881 
 00:53:33.11  +39:49:49.39       29.3093829       30.2132511 
 00:53:21.59  +39:49:11.25       27.8149786       29.1318856 
 00:53:23.98  +39:49:19.17       28.6476634       29.9102232 
 00:53:25.57  +39:49:24.37       29.2237720       30.1602486 
 00:53:34.71  +39:49:54.52       28.8084025       29.8535735 
 00:53:31.74  +39:49:44.69       28.8671807       29.9775684 
 00:53:23.80  +39:49:18.38       28.4523090       29.3779161 
 00:53:25.74  +39:49:24.75       28.7942546       29.8829034 
 00:53:30.56  +39:49:40.68       27.6127916       28.6905709 
 00:53:20.84  +39:49:08.54       29.2713285       30.3382384 
 00:53:24.51  +39:49:20.62       28.5657177       29.6652359 
 00:53:24.20  +39:49:19.53       25.6959742       26.4259314 
 00:53:27.11  +39:49:29.17       28.9015699       30.0445658 
 00:53:21.00  +39:49:08.80       28.9227764       30.4462028 
 00:53:19.73  +39:49:04.56       28.7059590       29.8815633 
 00:53:25.42  +39:49:23.36       28.0149937       28.8862537 
 00:53:28.45  +39:49:33.40       29.0366981       29.9949136 
 00:53:25.79  +39:49:24.53       28.8610872       29.8519110 
 00:53:30.34  +39:49:39.52       29.2015850       29.8989339 
 00:53:34.88  +39:49:54.49       27.6257177       28.7252359 
 00:53:21.62  +39:49:10.61       27.2610872       28.2519110 
 00:53:21.48  +39:49:10.12       29.0864416       30.4142181 
 00:53:24.41  +39:49:19.84       28.9027916       29.9805709 
 00:53:33.03  +39:49:48.28       28.8144960       29.9792308 
 00:53:29.61  +39:49:36.94       28.7259590       29.9015633 
 00:53:24.68  +39:49:20.55       29.5362155       30.3422588 
 00:53:30.09  +39:49:38.37       28.9127916       29.9905709 
 00:53:32.78  +39:49:47.18       27.9771807       29.0875684 
 00:53:34.95  +39:49:54.30       28.7752351       29.7225811 
 00:53:22.66  +39:49:13.66       28.8906046       29.7292562 
 00:53:34.41  +39:49:52.49       28.7906046       29.6292562 
 00:53:20.96  +39:49:08.01       28.3054764       29.3289085 
 00:53:22.77  +39:49:13.99       28.8862003       30.1378907 
 00:53:28.37  +39:49:32.46       28.3213285       29.3882384 
 00:53:25.48  +39:49:22.92       28.6203481       29.8285607 
 00:53:20.56  +39:49:06.61       30.1242849       30.3216395 
 00:53:22.18  +39:49:11.78       29.3991264       30.6725557 
 00:53:30.29  +39:49:38.53       28.8135155       30.1195531 
 00:53:36.38  +39:49:58.46       28.3327916       29.4105709 
 00:53:27.86  +39:49:30.31       25.8887499       23.8904774 
 00:53:23.98  +39:49:17.43       28.0135307       28.8739212 
 00:53:25.75  +39:49:23.20       25.2691416       26.0969237 
 00:53:33.57  +39:49:48.97       28.2452351       29.1925811 
 00:53:34.25  +39:49:51.23       27.8081611       28.7772461 
 00:53:20.81  +39:49:06.75       28.3293677       29.6788831 
 00:53:30.99  +39:49:40.40       26.1835307       27.0439212 
 00:53:22.25  +39:49:11.48       29.6650544       28.7537260 
 00:53:20.52  +39:49:05.68       28.9354764       29.9589085 
 00:53:36.26  +39:49:57.68       28.7388851       29.9362283 
 00:53:28.69  +39:49:32.60       28.5003481       29.7085607 
 00:53:22.27  +39:49:11.36       25.2603633       26.0229288 
 00:53:31.13  +39:49:40.60       28.3522938       29.7235480 
 00:53:34.90  +39:49:52.94       28.4196242       29.3995785 
 00:53:23.10  +39:49:13.89       26.6008459       27.5155836 
 00:53:23.28  +39:49:14.48       29.0859438       30.7071952 
 00:53:33.86  +39:49:49.30       27.7398655       28.7959059 
 00:53:24.98  +39:49:19.92       28.4484025       29.4935735 
 00:53:31.37  +39:49:40.92       28.0630329       29.2168983 
 00:53:34.90  +39:49:52.36       28.2013134       29.7138704 
 00:53:30.10  +39:49:36.40       27.5215547       29.1101978 
 00:53:32.11  +39:49:42.94       28.4825503       29.4842435 
 00:53:35.07  +39:49:52.65       25.1769394       26.2112410 
 00:53:35.34  +39:49:53.52       28.2035307       29.0639212 
 00:53:21.05  +39:49:06.30       28.7605894       30.0448881 
 00:53:32.90  +39:49:45.31       28.7988851       29.9962283 
 00:53:34.79  +39:49:51.45       29.2081763       29.7316141 
 00:53:35.65  +39:49:54.20       28.5357177       29.6352359 
 00:53:35.57  +39:49:53.92       29.2374372       29.9782638 
 00:53:23.39  +39:49:13.66       28.8291264       30.1025557 
 00:53:22.09  +39:49:09.32       28.2974220       29.4838958 
 00:53:30.38  +39:49:36.75       27.8113285       28.8782384 
 00:53:29.09  +39:49:32.40       30.0981915       30.1759822 
 00:53:21.38  +39:49:06.85       28.0974220       29.2838958 
 00:53:26.39  +39:49:23.36       29.3635307       30.2239212 
 00:53:24.47  +39:49:16.76       29.0413285       30.1082384 
 00:53:21.65  +39:49:07.40       27.1166981       28.0749136 
 00:53:28.13  +39:49:28.79       28.8118263       29.5852613 
 00:53:22.05  +39:49:08.55       29.0537720       29.9902486 
 00:53:31.11  +39:49:38.44       28.9281611       29.8972461 
 00:53:30.25  +39:49:35.51       28.6154915       29.1932766 
 00:53:27.87  +39:49:27.56       27.3918112       28.6108932 
 00:53:26.93  +39:49:24.43       27.3971807       28.5075684 
 00:53:35.40  +39:49:52.37       27.3757177       28.4752359 
 00:53:27.65  +39:49:26.71       28.6837720       29.6202486 
 00:53:32.23  +39:49:41.79       27.8244960       28.9892308 
 00:53:34.62  +39:49:49.69       28.0588851       29.2562283 
 00:53:33.42  +39:49:45.68       29.7574372       30.4982638 
 00:53:30.92  +39:49:37.40       28.0998655       29.1559059 
 00:53:32.64  +39:49:43.05       28.7113285       29.7782384 
 00:53:20.45  +39:49:02.74       28.0003481       29.2085607 
 00:53:21.66  +39:49:06.70       29.0244960       30.1892308 
 00:53:23.65  +39:49:13.28       28.6518112       29.8708932 
 00:53:29.54  +39:49:32.74       28.3698655       29.4259059 
 00:53:22.70  +39:49:10.10       23.9152957       23.0800534 
 00:53:26.92  +39:49:24.01       27.8523090       28.7779161 
 00:53:25.11  +39:49:18.01       28.6235307       29.4839212 
 00:53:34.83  +39:49:50.10       28.7720525       30.0672206 
 00:53:34.26  +39:49:48.21       29.5252502       30.0269492 
 00:53:34.94  +39:49:50.40       29.6923241       30.1722842 
 00:53:27.13  +39:49:24.59       28.7962155       29.6022588 
 00:53:31.01  +39:49:37.43       28.5988851       29.7962283 
 00:53:30.71  +39:49:36.33       29.0471656       30.6032003 
 00:53:21.70  +39:49:06.51       27.6262003       28.8778907 
 00:53:25.59  +39:49:19.34       28.5137720       29.4502486 
 00:53:28.61  +39:49:29.27       28.8601068       29.9922333 
 00:53:21.08  +39:49:04.26       27.5271807       28.6375684 
 00:53:23.12  +39:49:11.02       28.8493829       29.7532511 
 00:53:22.18  +39:49:07.86       28.8839982       30.3422079 
 00:53:31.86  +39:49:39.78       29.4118263       30.1852613 
 00:53:34.37  +39:49:48.05       28.7552351       29.7025811 
 00:53:20.78  +39:49:03.05       28.9225503       29.9242435 
 00:53:22.17  +39:49:07.59       28.2876634       29.5502232 
 00:53:26.21  +39:49:20.94       27.8671807       28.9775684 
 00:53:34.40  +39:49:48.00       28.5403481       29.7485607 
 00:53:30.28  +39:49:34.30       22.3421131       21.8546929 
 00:53:34.86  +39:49:49.42       25.0823090       26.0079161 
 00:53:25.06  +39:49:17.05       28.6449937       29.5162537 
 00:53:30.80  +39:49:35.99       28.9154764       29.9389085 
 00:53:29.97  +39:49:33.16       25.2137720       26.1502486 
 00:53:30.09  +39:49:33.55       29.0432894       29.8275938 
 00:53:29.84  +39:49:32.69       28.4164568       29.2985862 
 00:53:20.10  +39:49:00.43       29.1854764       30.2089085 
 00:53:25.63  +39:49:18.71       28.8888851       30.0862283 
 00:53:32.22  +39:49:40.43       28.8220525       30.1172206 
 00:53:20.29  +39:49:00.96       29.2364568       30.1185862 
 00:53:27.00  +39:49:23.17       29.2157177       30.3152359 
 00:53:35.46  +39:49:50.99       29.0391264       30.3125557 
 00:53:32.66  +39:49:41.73       28.7903481       29.9985607 
 00:53:33.00  +39:49:42.84       28.3837569       29.7658805 
 00:53:33.25  +39:49:43.56       28.3984025       29.4435735 
 00:53:30.61  +39:49:34.77       28.1449786       29.4618856 
 00:53:34.55  +39:49:47.74       28.0125503       29.0142435 
 00:53:30.18  +39:49:33.25       28.4318112       29.6508932 
